Source;Target;Label;Weight;Type
890;1672;2;0.5;undirected
890;1034;9;0.111111111;undirected
890;1575;6;0.166666667;undirected
890;1602;10;0.1;undirected
890;1586;4;0.25;undirected
890;1460;8;0.125;undirected
891;4243;15;0.066666667;undirected
891;1500;5;0.2;undirected
891;4244;9;0.111111111;undirected
891;1564;9;0.111111111;undirected
891;4245;4;0.25;undirected
891;1489;12;0.083333333;undirected
892;4246;15;0.066666667;undirected
892;4247;8;0.125;undirected
892;4248;5;0.2;undirected
892;1818;7;0.142857143;undirected
892;4249;6;0.166666667;undirected
892;4250;11;0.090909091;undirected
893;4251;10;0.1;undirected
893;4252;3;0.333333333;undirected
893;4253;6;0.166666667;undirected
893;1163;10;0.1;undirected
893;1914;3;0.333333333;undirected
893;1866;7;0.142857143;undirected
895;1936;7;0.142857143;undirected
895;1596;5;0.2;undirected
895;2079;9;0.111111111;undirected
895;1285;5;0.2;undirected
895;1776;5;0.2;undirected
895;1252;6;0.166666667;undirected
896;4254;9;0.111111111;undirected
896;4255;7;0.142857143;undirected
896;4256;5;0.2;undirected
896;1186;11;0.090909091;undirected
896;4257;5;0.2;undirected
896;4258;15;0.066666667;undirected
897;1749;9;0.111111111;undirected
897;1314;6;0.166666667;undirected
897;1062;6;0.166666667;undirected
897;1763;9;0.111111111;undirected
897;4259;4;0.25;undirected
897;1834;8;0.125;undirected
898;1855;12;0.083333333;undirected
898;1558;4;0.25;undirected
898;2063;7;0.142857143;undirected
898;1233;5;0.2;undirected
898;1170;11;0.090909091;undirected
898;1896;4;0.25;undirected
899;2063;7;0.142857143;undirected
899;4260;9;0.111111111;undirected
899;4261;9;0.111111111;undirected
899;1620;13;0.076923077;undirected
899;1760;4;0.25;undirected
899;2106;6;0.166666667;undirected
900;4262;7;0.142857143;undirected
900;4263;11;0.090909091;undirected
900;1180;11;0.090909091;undirected
900;4264;9;0.111111111;undirected
900;4265;6;0.166666667;undirected
900;1521;2;0.5;undirected
902;2145;7;0.142857143;undirected
902;4266;10;0.1;undirected
902;1374;9;0.111111111;undirected
902;1933;3;0.333333333;undirected
902;1938;10;0.1;undirected
902;1367;9;0.111111111;undirected
903;1730;8;0.125;undirected
903;4267;7;0.142857143;undirected
903;1659;5;0.2;undirected
903;4268;7;0.142857143;undirected
903;2137;7;0.142857143;undirected
903;2149;4;0.25;undirected
904;1204;5;0.2;undirected
904;1557;8;0.125;undirected
904;1565;6;0.166666667;undirected
904;1536;4;0.25;undirected
904;4269;11;0.090909091;undirected
904;1980;8;0.125;undirected
906;4270;10;0.1;undirected
906;1264;6;0.166666667;undirected
906;4271;5;0.2;undirected
906;4272;5;0.2;undirected
906;1691;11;0.090909091;undirected
906;4273;10;0.1;undirected
907;1311;8;0.125;undirected
907;1542;7;0.142857143;undirected
907;1244;6;0.166666667;undirected
907;1247;3;0.333333333;undirected
907;1650;5;0.2;undirected
907;1262;12;0.083333333;undirected
908;1502;8;0.125;undirected
908;1663;5;0.2;undirected
908;4274;13;0.076923077;undirected
908;1538;5;0.2;undirected
908;1128;3;0.333333333;undirected
908;1355;8;0.125;undirected
911;4275;7;0.142857143;undirected
911;1075;7;0.142857143;undirected
911;4276;6;0.166666667;undirected
911;4277;5;0.2;undirected
911;4278;9;0.111111111;undirected
911;4279;7;0.142857143;undirected
914;4280;9;0.111111111;undirected
914;4281;12;0.083333333;undirected
914;4282;5;0.2;undirected
914;1631;10;0.1;undirected
914;4283;10;0.1;undirected
914;4284;11;0.090909091;undirected
915;1702;3;0.333333333;undirected
915;4285;5;0.2;undirected
915;4286;10;0.1;undirected
915;4287;5;0.2;undirected
915;4288;14;0.071428571;undirected
915;4289;6;0.166666667;undirected
916;4290;6;0.166666667;undirected
916;4291;6;0.166666667;undirected
916;2007;7;0.142857143;undirected
916;4292;6;0.166666667;undirected
916;2021;9;0.111111111;undirected
916;4293;7;0.142857143;undirected
917;4294;6;0.166666667;undirected
917;1153;9;0.111111111;undirected
917;4295;8;0.125;undirected
917;4296;5;0.2;undirected
917;4297;9;0.111111111;undirected
917;4298;7;0.142857143;undirected
918;2000;5;0.2;undirected
918;1697;3;0.333333333;undirected
918;4299;11;0.090909091;undirected
918;1392;3;0.333333333;undirected
918;2075;6;0.166666667;undirected
918;1270;6;0.166666667;undirected
919;4300;10;0.1;undirected
919;4301;8;0.125;undirected
919;4302;9;0.111111111;undirected
919;1504;6;0.166666667;undirected
919;4303;10;0.1;undirected
919;4304;11;0.090909091;undirected
920;4305;10;0.1;undirected
920;4306;10;0.1;undirected
920;1989;2;0.5;undirected
920;1433;13;0.076923077;undirected
920;1329;11;0.090909091;undirected
920;1969;4;0.25;undirected
921;1529;13;0.076923077;undirected
921;4307;6;0.166666667;undirected
921;4308;2;0.5;undirected
921;4309;7;0.142857143;undirected
921;4310;4;0.25;undirected
921;4311;6;0.166666667;undirected
922;1082;10;0.1;undirected
922;1962;9;0.111111111;undirected
922;1025;5;0.2;undirected
922;2191;4;0.25;undirected
922;1675;9;0.111111111;undirected
922;1787;4;0.25;undirected
925;1950;9;0.111111111;undirected
925;1725;6;0.166666667;undirected
925;1608;5;0.2;undirected
925;1884;10;0.1;undirected
925;1503;9;0.111111111;undirected
925;1609;7;0.142857143;undirected
926;1864;8;0.125;undirected
926;4312;4;0.25;undirected
926;1657;7;0.142857143;undirected
926;4313;14;0.071428571;undirected
926;4314;5;0.2;undirected
926;4315;4;0.25;undirected
927;4316;9;0.111111111;undirected
927;2122;2;0.5;undirected
927;1353;9;0.111111111;undirected
927;1792;7;0.142857143;undirected
927;1720;7;0.142857143;undirected
927;1750;8;0.125;undirected
928;4317;10;0.1;undirected
928;4318;3;0.333333333;undirected
928;4319;12;0.083333333;undirected
928;4320;8;0.125;undirected
928;1687;6;0.166666667;undirected
928;4321;6;0.166666667;undirected
930;4322;7;0.142857143;undirected
930;4323;10;0.1;undirected
930;1445;9;0.111111111;undirected
930;1905;13;0.076923077;undirected
930;4324;6;0.166666667;undirected
930;4325;12;0.083333333;undirected
931;1946;7;0.142857143;undirected
931;1607;12;0.083333333;undirected
931;4326;7;0.142857143;undirected
931;4327;10;0.1;undirected
931;2014;5;0.2;undirected
931;1328;5;0.2;undirected
932;4328;10;0.1;undirected
932;1813;10;0.1;undirected
932;1152;13;0.076923077;undirected
932;4329;6;0.166666667;undirected
932;1287;7;0.142857143;undirected
932;4330;7;0.142857143;undirected
933;1897;9;0.111111111;undirected
933;1757;3;0.333333333;undirected
933;1207;4;0.25;undirected
933;1807;7;0.142857143;undirected
933;1867;2;0.5;undirected
933;4331;8;0.125;undirected
934;4332;9;0.111111111;undirected
934;4333;7;0.142857143;undirected
934;4334;17;0.058823529;undirected
934;1230;4;0.25;undirected
934;4335;9;0.111111111;undirected
934;2109;6;0.166666667;undirected
935;1049;4;0.25;undirected
935;4336;11;0.090909091;undirected
935;2048;9;0.111111111;undirected
935;4337;11;0.090909091;undirected
935;1996;8;0.125;undirected
935;1597;11;0.090909091;undirected
936;4338;15;0.066666667;undirected
936;4339;12;0.083333333;undirected
936;1591;9;0.111111111;undirected
936;4340;8;0.125;undirected
936;4341;9;0.111111111;undirected
936;4342;10;0.1;undirected
937;4343;7;0.142857143;undirected
937;1248;5;0.2;undirected
937;4344;10;0.1;undirected
937;4345;8;0.125;undirected
937;1436;5;0.2;undirected
937;4346;6;0.166666667;undirected
938;1524;8;0.125;undirected
938;1580;8;0.125;undirected
938;1987;7;0.142857143;undirected
938;1535;11;0.090909091;undirected
938;1874;4;0.25;undirected
938;1058;5;0.2;undirected
939;4347;3;0.333333333;undirected
939;1148;9;0.111111111;undirected
939;1505;14;0.071428571;undirected
939;4348;8;0.125;undirected
939;1490;7;0.142857143;undirected
939;1316;1;1;undirected
942;1824;7;0.142857143;undirected
942;1644;7;0.142857143;undirected
942;1217;7;0.142857143;undirected
942;1979;8;0.125;undirected
942;1721;7;0.142857143;undirected
942;1904;6;0.166666667;undirected
943;1771;7;0.142857143;undirected
943;4349;7;0.142857143;undirected
943;4350;10;0.1;undirected
943;4351;7;0.142857143;undirected
943;4352;11;0.090909091;undirected
943;4353;5;0.2;undirected
945;1911;1;1;undirected
945;1785;4;0.25;undirected
945;1842;11;0.090909091;undirected
945;1747;5;0.2;undirected
945;1801;11;0.090909091;undirected
945;2023;3;0.333333333;undirected
946;4354;7;0.142857143;undirected
946;2131;7;0.142857143;undirected
946;2020;8;0.125;undirected
946;4355;4;0.25;undirected
946;1707;4;0.25;undirected
946;2001;4;0.25;undirected
947;4356;7;0.142857143;undirected
947;4357;3;0.333333333;undirected
947;4358;4;0.25;undirected
947;1037;2;0.5;undirected
947;4359;5;0.2;undirected
947;4360;8;0.125;undirected
948;4361;4;0.25;undirected
948;4362;7;0.142857143;undirected
948;4363;11;0.090909091;undirected
948;4364;10;0.1;undirected
948;1668;5;0.2;undirected
948;4365;7;0.142857143;undirected
949;4366;8;0.125;undirected
949;4367;6;0.166666667;undirected
949;4368;5;0.2;undirected
949;1762;9;0.111111111;undirected
949;4369;4;0.25;undirected
949;4370;10;0.1;undirected
951;4371;10;0.1;undirected
951;4372;6;0.166666667;undirected
951;4373;8;0.125;undirected
951;2182;12;0.083333333;undirected
951;1256;8;0.125;undirected
951;4374;7;0.142857143;undirected
953;1387;6;0.166666667;undirected
953;1369;9;0.111111111;undirected
953;1042;8;0.125;undirected
953;1382;7;0.142857143;undirected
953;1616;5;0.2;undirected
953;1401;3;0.333333333;undirected
954;1149;9;0.111111111;undirected
954;4375;3;0.333333333;undirected
954;4376;6;0.166666667;undirected
954;4377;10;0.1;undirected
954;4378;6;0.166666667;undirected
954;4379;13;0.076923077;undirected
955;1736;4;0.25;undirected
955;1684;9;0.111111111;undirected
955;1968;5;0.2;undirected
955;1561;10;0.1;undirected
955;1246;6;0.166666667;undirected
955;1968;10;0.1;undirected
956;1014;12;0.083333333;undirected
956;1340;8;0.125;undirected
956;1296;5;0.2;undirected
956;2115;10;0.1;undirected
956;2042;7;0.142857143;undirected
956;1437;5;0.2;undirected
957;1176;6;0.166666667;undirected
957;1713;6;0.166666667;undirected
957;1780;9;0.111111111;undirected
957;1880;4;0.25;undirected
957;2005;6;0.166666667;undirected
957;1811;9;0.111111111;undirected
958;1507;6;0.166666667;undirected
958;2156;12;0.083333333;undirected
958;1282;9;0.111111111;undirected
958;1680;7;0.142857143;undirected
958;4380;6;0.166666667;undirected
958;1799;7;0.142857143;undirected
960;1487;5;0.2;undirected
960;1891;9;0.111111111;undirected
960;1051;6;0.166666667;undirected
960;4381;12;0.083333333;undirected
960;1457;5;0.2;undirected
960;4382;5;0.2;undirected
961;1654;4;0.25;undirected
961;4383;4;0.25;undirected
961;4384;12;0.083333333;undirected
961;4385;6;0.166666667;undirected
961;4386;11;0.090909091;undirected
961;1519;11;0.090909091;undirected
963;1140;7;0.142857143;undirected
963;4387;9;0.111111111;undirected
963;4388;7;0.142857143;undirected
963;4389;10;0.1;undirected
963;4390;8;0.125;undirected
963;4391;5;0.2;undirected
965;1726;7;0.142857143;undirected
965;4392;8;0.125;undirected
965;4393;2;0.5;undirected
965;4394;5;0.2;undirected
965;4395;3;0.333333333;undirected
965;4396;7;0.142857143;undirected
966;1472;9;0.111111111;undirected
966;4397;3;0.333333333;undirected
966;1951;6;0.166666667;undirected
966;4398;6;0.166666667;undirected
966;1871;9;0.111111111;undirected
966;1872;10;0.1;undirected
967;1745;8;0.125;undirected
967;2017;13;0.076923077;undirected
967;1808;8;0.125;undirected
967;1332;9;0.111111111;undirected
967;1324;8;0.125;undirected
967;2162;4;0.25;undirected
969;1363;8;0.125;undirected
969;1269;4;0.25;undirected
969;2015;6;0.166666667;undirected
969;1573;5;0.2;undirected
969;1836;7;0.142857143;undirected
969;1974;9;0.111111111;undirected
970;4399;4;0.25;undirected
970;1385;9;0.111111111;undirected
970;4400;8;0.125;undirected
970;4401;12;0.083333333;undirected
970;1079;8;0.125;undirected
970;4402;12;0.083333333;undirected
971;1337;6;0.166666667;undirected
971;2039;8;0.125;undirected
971;1254;6;0.166666667;undirected
971;1437;8;0.125;undirected
971;1290;8;0.125;undirected
971;2169;2;0.5;undirected
973;1121;5;0.2;undirected
973;4403;10;0.1;undirected
973;4404;1;1;undirected
973;4405;10;0.1;undirected
973;4406;5;0.2;undirected
973;4407;7;0.142857143;undirected
974;1261;4;0.25;undirected
974;1300;9;0.111111111;undirected
974;1370;7;0.142857143;undirected
974;1674;8;0.125;undirected
974;1005;9;0.111111111;undirected
974;1093;6;0.166666667;undirected
975;4408;4;0.25;undirected
975;4409;8;0.125;undirected
975;4410;6;0.166666667;undirected
975;1554;7;0.142857143;undirected
975;4411;5;0.2;undirected
975;4412;9;0.111111111;undirected
976;4413;7;0.142857143;undirected
976;4414;3;0.333333333;undirected
976;4415;3;0.333333333;undirected
976;4416;6;0.166666667;undirected
976;1473;9;0.111111111;undirected
976;4417;7;0.142857143;undirected
977;4418;8;0.125;undirected
977;4419;11;0.090909091;undirected
977;4420;4;0.25;undirected
977;1175;7;0.142857143;undirected
977;4421;6;0.166666667;undirected
977;4422;9;0.111111111;undirected
978;1933;11;0.090909091;undirected
978;2091;7;0.142857143;undirected
978;1373;10;0.1;undirected
978;1888;11;0.090909091;undirected
978;1889;11;0.090909091;undirected
978;1870;8;0.125;undirected
979;2101;10;0.1;undirected
979;2070;8;0.125;undirected
979;4423;7;0.142857143;undirected
979;1926;6;0.166666667;undirected
979;4424;6;0.166666667;undirected
979;4425;8;0.125;undirected
980;4426;7;0.142857143;undirected
980;4427;8;0.125;undirected
980;1211;4;0.25;undirected
980;4428;6;0.166666667;undirected
980;4429;8;0.125;undirected
980;4430;10;0.1;undirected
982;4431;11;0.090909091;undirected
982;1124;10;0.1;undirected
982;4432;5;0.2;undirected
982;4433;8;0.125;undirected
982;1253;5;0.2;undirected
982;4434;6;0.166666667;undirected
983;4435;7;0.142857143;undirected
983;4436;5;0.2;undirected
983;4437;9;0.111111111;undirected
983;4438;9;0.111111111;undirected
983;1742;9;0.111111111;undirected
983;4439;10;0.1;undirected
984;4440;6;0.166666667;undirected
984;1511;7;0.142857143;undirected
984;4441;6;0.166666667;undirected
984;4442;6;0.166666667;undirected
984;1038;11;0.090909091;undirected
984;4443;6;0.166666667;undirected
985;1741;9;0.111111111;undirected
985;1690;5;0.2;undirected
985;1061;6;0.166666667;undirected
985;4444;8;0.125;undirected
985;1794;9;0.111111111;undirected
985;1939;7;0.142857143;undirected
988;4445;5;0.2;undirected
988;4446;3;0.333333333;undirected
988;1856;8;0.125;undirected
988;4447;6;0.166666667;undirected
988;4448;6;0.166666667;undirected
988;4449;3;0.333333333;undirected
989;1812;8;0.125;undirected
989;4450;8;0.125;undirected
989;4451;10;0.1;undirected
989;4452;8;0.125;undirected
989;1162;6;0.166666667;undirected
989;4453;8;0.125;undirected
990;1839;3;0.333333333;undirected
990;1532;8;0.125;undirected
990;2096;7;0.142857143;undirected
990;1828;12;0.083333333;undirected
990;1599;7;0.142857143;undirected
990;1018;3;0.333333333;undirected
991;4454;7;0.142857143;undirected
991;4455;7;0.142857143;undirected
991;4456;8;0.125;undirected
991;2132;9;0.111111111;undirected
991;4457;10;0.1;undirected
991;1199;8;0.125;undirected
992;1205;2;0.5;undirected
992;4458;2;0.5;undirected
992;4459;6;0.166666667;undirected
992;1208;6;0.166666667;undirected
992;1228;6;0.166666667;undirected
992;4460;12;0.083333333;undirected
993;4461;5;0.2;undirected
993;4462;5;0.2;undirected
993;1868;9;0.111111111;undirected
993;1450;8;0.125;undirected
993;1417;7;0.142857143;undirected
993;4463;12;0.083333333;undirected
994;1622;10;0.1;undirected
994;1172;3;0.333333333;undirected
994;1576;10;0.1;undirected
994;1268;12;0.083333333;undirected
994;4464;7;0.142857143;undirected
994;1305;4;0.25;undirected
995;1503;5;0.2;undirected
995;1992;9;0.111111111;undirected
995;1725;6;0.166666667;undirected
995;1299;12;0.083333333;undirected
995;1922;15;0.066666667;undirected
995;1545;13;0.076923077;undirected
997;4465;10;0.1;undirected
997;1281;7;0.142857143;undirected
997;4466;10;0.1;undirected
997;1514;8;0.125;undirected
997;4467;7;0.142857143;undirected
997;4468;7;0.142857143;undirected
998;4469;9;0.111111111;undirected
998;4470;9;0.111111111;undirected
998;4471;7;0.142857143;undirected
998;4472;8;0.125;undirected
998;4473;4;0.25;undirected
998;1416;5;0.2;undirected
1000;2178;6;0.166666667;undirected
1000;1292;8;0.125;undirected
1000;4474;9;0.111111111;undirected
1000;2201;10;0.1;undirected
1000;1164;7;0.142857143;undirected
1000;1999;8;0.125;undirected
